chrom	start	end	num	list	early_Runx1	early_Runx3	late_Runx1	late_Runx3	terminal_Runx1	terminal_Runx3	memory_Runx1	memory_Runx3	shCd19_Runx1	shCd19_Runx3	shRunx3_Runx1	shRunx3_Runx3
14	66199543	66199601	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	66199601	66199806	2	shCd19_Runx3,shRunx3_Runx3	0	0	0	0	0	0	0	0	0	1	0	1
14	66199806	66199994	3	shCd19_Runx3,shRunx3_Runx1,shRunx3_Runx3	0	0	0	0	0	0	0	0	0	1	1	1
14	66199994	66200080	2	shCd19_Runx3,shRunx3_Runx1	0	0	0	0	0	0	0	0	0	1	1	0
14	66200080	66200474	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	66236950	66237187	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	66259051	66259450	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	66260242	66260644	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	66279268	66279561	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	66354573	66354978	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
14	66772771	66772967	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	67008456	67008822	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	67045149	67045651	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	67151671	67152225	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
14	67233553	67233946	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	67382152	67382380	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	67420316	67420732	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
14	67715682	67715713	2	terminal_Runx3,shCd19_Runx3	0	0	0	0	0	1	0	0	0	1	0	0
14	67715713	67716038	3	terminal_Runx3,shCd19_Runx3,shRunx3_Runx3	0	0	0	0	0	1	0	0	0	1	0	1
14	67716038	67716130	2	shCd19_Runx3,shRunx3_Runx3	0	0	0	0	0	0	0	0	0	1	0	1
14	67716130	67716508	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	67801341	67801759	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	67945959	67946212	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	67951229	67951578	1	late_Runx3	0	0	0	1	0	0	0	0	0	0	0	0
14	68183610	68183961	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
14	68371043	68371377	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	68459592	68459903	1	early_Runx3	0	1	0	0	0	0	0	0	0	0	0	0
14	68519706	68519976	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
14	68538053	68538567	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	68635775	68636109	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	68707323	68707573	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	68757577	68757902	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	69024852	69025162	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	69142097	69142435	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	69159793	69160205	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	69217213	69217604	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
14	69221218	69221558	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	69859766	69860114	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	69869028	69869285	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
14	69896809	69897085	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	69977954	69978205	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	70048880	70049397	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	70056972	70057595	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	70065634	70066315	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	70159250	70159865	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	70283321	70283388	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	70283388	70283532	2	terminal_Runx3,shCd19_Runx3	0	0	0	0	0	1	0	0	0	1	0	0
14	70283532	70283741	3	terminal_Runx3,shCd19_Runx3,shRunx3_Runx1	0	0	0	0	0	1	0	0	0	1	1	0
14	70283741	70283913	2	terminal_Runx3,shRunx3_Runx1	0	0	0	0	0	1	0	0	0	0	1	0
14	70283913	70284009	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	70333512	70334077	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	70520072	70520337	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	70689800	70690051	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	70775805	70776435	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	70780867	70781683	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	70798469	70798789	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	71086527	71086998	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
14	71106306	71106663	1	early_Runx3	0	1	0	0	0	0	0	0	0	0	0	0
14	71205259	71205681	1	early_Runx3	0	1	0	0	0	0	0	0	0	0	0	0
14	71266499	71266767	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
14	71334333	71334602	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
14	71356240	71356514	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	71443698	71443946	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	71739500	71739760	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
14	71933194	71933723	1	early_Runx3	0	1	0	0	0	0	0	0	0	0	0	0
14	72014490	72014708	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	72080180	72080478	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	72085995	72086351	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	72207228	72207460	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	72298231	72298590	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
14	72359307	72359626	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
14	72366264	72366531	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	72389758	72390104	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	72482319	72482538	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	72484467	72484883	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	72823551	72823792	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
14	72863075	72863392	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	73118868	73119406	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	73123957	73124316	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	73133797	73134052	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	73149993	73150241	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	73289875	73290375	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	73368465	73368827	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	73476241	73476308	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	73476308	73476454	2	shCd19_Runx3,shRunx3_Runx1	0	0	0	0	0	0	0	0	0	1	1	0
14	73476454	73476896	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	73510708	73511053	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
14	74508105	74508497	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	74672349	74672728	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	74734775	74734987	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	74736997	74737372	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
14	74786696	74786971	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	74806206	74806632	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	74847419	74847496	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	74847496	74847537	2	shCd19_Runx3,shRunx3_Runx1	0	0	0	0	0	0	0	0	0	1	1	0
14	74847537	74847748	3	shCd19_Runx3,shRunx3_Runx1,shRunx3_Runx3	0	0	0	0	0	0	0	0	0	1	1	1
14	74847748	74847964	2	shCd19_Runx3,shRunx3_Runx3	0	0	0	0	0	0	0	0	0	1	0	1
14	74847964	74848025	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	74939760	74939999	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
14	74996503	74996589	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	74996589	74996873	2	shCd19_Runx3,shRunx3_Runx1	0	0	0	0	0	0	0	0	0	1	1	0
14	74996873	74997198	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	75003179	75003456	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	75020449	75020877	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	75068335	75068579	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	75068579	75068984	2	shCd19_Runx1,shCd19_Runx3	0	0	0	0	0	0	0	0	1	1	0	0
14	75068984	75069483	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	75069483	75069496	2	shCd19_Runx3,shRunx3_Runx3	0	0	0	0	0	0	0	0	0	1	0	1
14	75069496	75069778	3	shCd19_Runx3,shRunx3_Runx1,shRunx3_Runx3	0	0	0	0	0	0	0	0	0	1	1	1
14	75069778	75069847	2	shCd19_Runx3,shRunx3_Runx3	0	0	0	0	0	0	0	0	0	1	0	1
14	75069847	75070008	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	75178524	75178958	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	75179232	75179485	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	75179485	75179815	2	shCd19_Runx3,shRunx3_Runx1	0	0	0	0	0	0	0	0	0	1	1	0
14	75179815	75180030	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	75344906	75345289	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
14	75420048	75420246	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	75445452	75445855	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	75711298	75711670	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
14	75755578	75755928	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	75819316	75819574	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	75902390	75902795	1	late_Runx3	0	0	0	1	0	0	0	0	0	0	0	0
14	75951990	75952330	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
14	76204184	76204448	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	76217083	76217373	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	76613355	76613746	1	late_Runx3	0	0	0	1	0	0	0	0	0	0	0	0
14	76637726	76637956	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	76693832	76694229	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	76890673	76890996	1	early_Runx3	0	1	0	0	0	0	0	0	0	0	0	0
14	77009951	77010275	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	77238434	77238688	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
14	77473078	77473369	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
14	77724946	77725246	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	77864732	77865044	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	77871146	77871239	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
14	77871239	77871349	2	early_Runx1,shCd19_Runx3	1	0	0	0	0	0	0	0	0	1	0	0
14	77871349	77871509	3	early_Runx1,shCd19_Runx3,shRunx3_Runx3	1	0	0	0	0	0	0	0	0	1	0	1
14	77871509	77871855	2	shCd19_Runx3,shRunx3_Runx3	0	0	0	0	0	0	0	0	0	1	0	1
14	77871855	77872095	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	78229320	78229684	1	early_Runx3	0	1	0	0	0	0	0	0	0	0	0	0
14	78397450	78397862	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	78458901	78459181	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
14	78502590	78503085	1	late_Runx3	0	0	0	1	0	0	0	0	0	0	0	0
14	78582880	78583254	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	78677744	78678152	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
14	78685159	78685450	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	78817207	78817486	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	78885813	78886084	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
14	78887326	78887563	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	79301379	79301637	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
14	79422654	79422882	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	79453346	79453849	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	79459976	79460243	1	early_Runx3	0	1	0	0	0	0	0	0	0	0	0	0
14	79530328	79530625	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	79533302	79533865	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	79660637	79660879	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	79912204	79912800	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	79954889	79955123	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	80051780	80052467	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
14	80211871	80212344	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	80345077	80345508	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	80393317	80393537	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	80397714	80398354	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	80479755	80480052	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	80711179	80711519	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
14	80773961	80774324	1	early_Runx3	0	1	0	0	0	0	0	0	0	0	0	0
14	80863295	80863594	1	early_Runx3	0	1	0	0	0	0	0	0	0	0	0	0
14	80902157	80902448	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
14	81110575	81110989	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
14	81167755	81167945	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	81197134	81197366	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	81209748	81209996	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
14	81349941	81350218	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	81381065	81381382	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	81387682	81388115	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
14	81617463	81617794	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	82489974	82490349	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	82619789	82620117	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
14	82683923	82684147	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	82719023	82719338	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	83076692	83077129	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	83125910	83126193	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
14	83262410	83262648	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	83410250	83410457	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	83558725	83558973	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	83937636	83938045	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	84074392	84074762	1	late_Runx3	0	0	0	1	0	0	0	0	0	0	0	0
14	84156923	84157229	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
14	84162040	84162592	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	84205985	84206391	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	84467963	84468224	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
14	84704315	84704860	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	84963807	84964187	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	84998560	84999062	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	85105945	85106519	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	85602605	85602998	1	early_Runx3	0	1	0	0	0	0	0	0	0	0	0	0
14	86128587	86128950	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	86234896	86235232	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	86246171	86246493	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	86291812	86292136	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	86298632	86298932	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	86310835	86311092	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	86354616	86354907	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	86408858	86409137	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	86587161	86587628	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
14	86621423	86621656	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	86814092	86814343	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
14	86836671	86836938	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	86869819	86870106	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	87070034	87070427	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
14	87193088	87193368	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
14	87248583	87248827	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
14	87588505	87588762	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
14	87752517	87752766	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	87871952	87872550	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	88057276	88057520	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
14	88197357	88197581	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	88522115	88522511	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	88567154	88567467	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	88780959	88781376	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
14	88871955	88872148	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	88907014	88907488	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	89097738	89098127	1	early_Runx3	0	1	0	0	0	0	0	0	0	0	0	0
14	89498841	89499174	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	89937498	89937732	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	90014227	90014587	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
14	90180839	90181085	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
14	90247984	90248222	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	90307917	90308177	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
14	90563986	90564257	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	90570150	90570438	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	90669980	90670501	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
14	91645622	91645838	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	91650368	91650743	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
14	91741885	91742381	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	91894629	91894873	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
14	92187152	92187441	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
14	92281664	92281896	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	92393569	92393836	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
14	92531958	92532344	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
14	92546540	92546878	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	92692430	92692649	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	92761670	92762297	1	early_Runx3	0	1	0	0	0	0	0	0	0	0	0	0
14	93954116	93954446	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
14	94140803	94141305	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	94142469	94142745	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	94161065	94161291	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	94353570	94353916	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	94474748	94475097	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	94528273	94528481	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	95377091	95377454	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	95453131	95453380	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	95501249	95502055	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
14	95593598	95594059	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	95698498	95698901	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
14	95841822	95842095	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
14	96022154	96022532	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
14	96036731	96037118	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
14	96056860	96057083	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	96308471	96308994	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	96683232	96683634	1	late_Runx3	0	0	0	1	0	0	0	0	0	0	0	0
14	97199436	97199815	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	97275614	97275953	1	early_Runx3	0	1	0	0	0	0	0	0	0	0	0	0
14	97442807	97443313	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	97640487	97640854	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
14	97712307	97712692	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
14	97889555	97889947	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
14	97961600	97961936	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	98242716	98243005	1	late_Runx3	0	0	0	1	0	0	0	0	0	0	0	0
14	98257688	98258020	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
14	98339169	98339448	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	98378135	98378427	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	98452898	98453246	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	98763566	98763905	1	late_Runx3	0	0	0	1	0	0	0	0	0	0	0	0
14	99335433	99335725	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
14	99505330	99505688	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	99595884	99596191	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
14	99790637	99791056	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
14	99890739	99891020	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
14	100513196	100513499	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
14	101030865	101031165	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
14	101149304	101149595	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
14	101154417	101154708	1	late_Runx3	0	0	0	1	0	0	0	0	0	0	0	0
14	101216806	101217049	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
14	101394854	101395234	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
14	101601528	101601850	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	101639895	101640684	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	101751720	101752128	1	early_Runx3	0	1	0	0	0	0	0	0	0	0	0	0
14	101999191	101999674	1	late_Runx3	0	0	0	1	0	0	0	0	0	0	0	0
14	102035269	102035601	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	102135306	102135877	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
14	102226401	102227340	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
14	102368153	102368510	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
14	102439556	102439773	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	102484137	102484442	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
14	102818375	102818751	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
14	102982753	102982796	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
14	102982796	102983364	2	shCd19_Runx1,shRunx3_Runx3	0	0	0	0	0	0	0	0	1	0	0	1
14	102983364	102983388	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
