chrom	start	end	num	list	early	late	terminal	memory	shCd19	shRunx3
14	33143866	33144292	1	late	0	1	0	0	0	0
14	33279219	33279469	1	memory	0	0	0	1	0	0
14	34077457	34077683	1	shRunx3	0	0	0	0	0	1
14	34582991	34583230	1	shRunx3	0	0	0	0	0	1
14	34616957	34617250	1	memory	0	0	0	1	0	0
14	34871945	34872330	1	late	0	1	0	0	0	0
14	35375719	35376271	1	terminal	0	0	1	0	0	0
14	35525348	35525664	1	late	0	1	0	0	0	0
14	35811805	35812049	1	terminal	0	0	1	0	0	0
14	36155421	36155691	1	memory	0	0	0	1	0	0
14	36586698	36587059	1	late	0	1	0	0	0	0
14	36870503	36870903	1	early	1	0	0	0	0	0
14	37553708	37554013	1	late	0	1	0	0	0	0
14	37565406	37565790	1	memory	0	0	0	1	0	0
14	37770378	37770717	1	terminal	0	0	1	0	0	0
14	39165581	39165953	1	terminal	0	0	1	0	0	0
14	39390457	39390718	1	terminal	0	0	1	0	0	0
14	39676333	39676770	1	memory	0	0	0	1	0	0
14	39770013	39770267	1	memory	0	0	0	1	0	0
14	40308961	40309456	1	memory	0	0	0	1	0	0
14	44670984	44671387	1	late	0	1	0	0	0	0
14	44999461	44999768	1	terminal	0	0	1	0	0	0
14	45644934	45645236	1	shRunx3	0	0	0	0	0	1
14	45764173	45764566	1	early	1	0	0	0	0	0
14	45772451	45773152	1	shRunx3	0	0	0	0	0	1
14	45836435	45836676	1	memory	0	0	0	1	0	0
14	46089517	46089812	1	shRunx3	0	0	0	0	0	1
14	46248575	46248920	1	memory	0	0	0	1	0	0
14	46753361	46753793	1	memory	0	0	0	1	0	0
14	47197968	47198252	1	shRunx3	0	0	0	0	0	1
14	47304245	47304532	1	shRunx3	0	0	0	0	0	1
14	47361743	47362484	1	shCd19	0	0	0	0	1	0
14	47541512	47541777	1	shCd19	0	0	0	0	1	0
14	47740464	47740745	1	shCd19	0	0	0	0	1	0
14	48568667	48569072	1	shRunx3	0	0	0	0	0	1
14	48723121	48723519	1	memory	0	0	0	1	0	0
14	49283201	49283575	1	early	1	0	0	0	0	0
14	49627191	49627557	1	terminal	0	0	1	0	0	0
14	49725867	49726122	1	shCd19	0	0	0	0	1	0
14	51088820	51089435	1	shCd19	0	0	0	0	1	0
14	51785880	51786134	1	shRunx3	0	0	0	0	0	1
14	51883633	51883881	1	shRunx3	0	0	0	0	0	1
14	51903032	51903390	1	shCd19	0	0	0	0	1	0
14	52197047	52197798	1	shCd19	0	0	0	0	1	0
14	52204372	52204576	1	shRunx3	0	0	0	0	0	1
14	52257678	52257923	1	shRunx3	0	0	0	0	0	1
14	52577133	52577383	1	terminal	0	0	1	0	0	0
14	53362401	53362799	1	shRunx3	0	0	0	0	0	1
14	53553967	53554398	1	shCd19	0	0	0	0	1	0
14	53878418	53879116	1	shCd19	0	0	0	0	1	0
14	54138155	54138426	1	terminal	0	0	1	0	0	0
14	54210673	54210901	1	shRunx3	0	0	0	0	0	1
14	54223698	54223935	1	shCd19	0	0	0	0	1	0
14	54224216	54224750	1	shRunx3	0	0	0	0	0	1
14	54225029	54225351	1	shRunx3	0	0	0	0	0	1
14	54227329	54227499	1	shCd19	0	0	0	0	1	0
14	54227499	54228010	2	shCd19,shRunx3	0	0	0	0	1	1
14	54228010	54228285	1	shCd19	0	0	0	0	1	0
14	54492704	54492991	1	shCd19	0	0	0	0	1	0
14	54687598	54687900	1	late	0	1	0	0	0	0
14	54893669	54894147	1	shCd19	0	0	0	0	1	0
14	55545473	55545851	1	early	1	0	0	0	0	0
14	55617003	55617245	1	shRunx3	0	0	0	0	0	1
14	55681338	55681790	1	shCd19	0	0	0	0	1	0
14	55721652	55722741	1	shCd19	0	0	0	0	1	0
14	55805786	55806174	1	shCd19	0	0	0	0	1	0
14	55882177	55882237	1	shCd19	0	0	0	0	1	0
14	55882237	55882511	2	shCd19,shRunx3	0	0	0	0	1	1
14	55882511	55882836	1	shCd19	0	0	0	0	1	0
14	56005167	56005520	1	terminal	0	0	1	0	0	0
14	56261843	56262880	1	shCd19	0	0	0	0	1	0
14	56275811	56276246	1	shCd19	0	0	0	0	1	0
14	56296647	56297278	1	shCd19	0	0	0	0	1	0
14	56441304	56441578	1	shCd19	0	0	0	0	1	0
14	56535094	56535431	1	late	0	1	0	0	0	0
14	56752260	56752552	1	memory	0	0	0	1	0	0
14	56778288	56778661	1	shCd19	0	0	0	0	1	0
14	56860809	56861286	1	late	0	1	0	0	0	0
14	57718068	57718554	1	shCd19	0	0	0	0	1	0
14	57826227	57826505	1	shCd19	0	0	0	0	1	0
14	57890059	57890755	1	shCd19	0	0	0	0	1	0
14	58088289	58089010	1	shRunx3	0	0	0	0	0	1
14	58203142	58203425	1	shRunx3	0	0	0	0	0	1
14	58978572	58978954	1	late	0	1	0	0	0	0
14	59214442	59214651	1	shRunx3	0	0	0	0	0	1
14	59233307	59233707	1	shRunx3	0	0	0	0	0	1
14	59396494	59396857	1	memory	0	0	0	1	0	0
14	59472527	59472857	1	late	0	1	0	0	0	0
14	59502873	59503075	1	shRunx3	0	0	0	0	0	1
14	59899467	59899747	1	memory	0	0	0	1	0	0
14	60118641	60118916	1	shRunx3	0	0	0	0	0	1
14	60129414	60130009	1	shCd19	0	0	0	0	1	0
14	60175461	60175867	1	shCd19	0	0	0	0	1	0
14	60215044	60215317	1	memory	0	0	0	1	0	0
14	60446896	60447237	1	memory	0	0	0	1	0	0
14	60711941	60712129	1	shCd19	0	0	0	0	1	0
14	60712129	60712168	2	shCd19,shRunx3	0	0	0	0	1	1
14	60712168	60712685	3	terminal,shCd19,shRunx3	0	0	1	0	1	1
14	60712685	60712767	2	terminal,shRunx3	0	0	1	0	0	1
14	60712767	60712822	1	shRunx3	0	0	0	0	0	1
14	60873699	60873995	1	late	0	1	0	0	0	0
14	60969438	60969719	1	early	1	0	0	0	0	0
14	61029477	61029906	1	terminal	0	0	1	0	0	0
14	61145928	61146216	1	shRunx3	0	0	0	0	0	1
14	61680892	61681680	1	shCd19	0	0	0	0	1	0
14	61693284	61693612	1	early	1	0	0	0	0	0
14	61794305	61794651	1	terminal	0	0	1	0	0	0
14	61975185	61975593	1	early	1	0	0	0	0	0
14	62154471	62154829	1	late	0	1	0	0	0	0
14	62837519	62837765	1	shCd19	0	0	0	0	1	0
14	62951512	62951899	1	late	0	1	0	0	0	0
14	62972815	62973220	1	shRunx3	0	0	0	0	0	1
14	63021806	63022210	1	shRunx3	0	0	0	0	0	1
14	63078273	63078729	1	terminal	0	0	1	0	0	0
14	63377286	63377640	1	shCd19	0	0	0	0	1	0
14	63437147	63437488	1	shRunx3	0	0	0	0	0	1
14	63667408	63667641	1	shRunx3	0	0	0	0	0	1
14	63983051	63983360	1	early	1	0	0	0	0	0
14	64666487	64667066	1	shCd19	0	0	0	0	1	0
14	65102537	65102943	1	shCd19	0	0	0	0	1	0
14	65113843	65114178	1	shCd19	0	0	0	0	1	0
14	65343758	65344225	1	shCd19	0	0	0	0	1	0
14	66196112	66196489	1	shCd19	0	0	0	0	1	0
14	66199543	66199601	1	shCd19	0	0	0	0	1	0
14	66199601	66199994	2	shCd19,shRunx3	0	0	0	0	1	1
14	66199994	66200474	1	shCd19	0	0	0	0	1	0
14	66259051	66259450	1	shCd19	0	0	0	0	1	0
14	66260242	66260644	1	shCd19	0	0	0	0	1	0
14	66279268	66279561	1	shRunx3	0	0	0	0	0	1
14	66354573	66354978	1	terminal	0	0	1	0	0	0
14	67008456	67008822	1	shRunx3	0	0	0	0	0	1
14	67382152	67382380	1	shRunx3	0	0	0	0	0	1
14	67715682	67715713	2	terminal,shCd19	0	0	1	0	1	0
14	67715713	67716038	3	terminal,shCd19,shRunx3	0	0	1	0	1	1
14	67716038	67716130	2	shCd19,shRunx3	0	0	0	0	1	1
14	67716130	67716508	1	shCd19	0	0	0	0	1	0
14	67951229	67951578	1	late	0	1	0	0	0	0
14	68371043	68371377	1	shRunx3	0	0	0	0	0	1
14	68459592	68459903	1	early	1	0	0	0	0	0
14	68519706	68519976	1	terminal	0	0	1	0	0	0
14	69217213	69217604	1	terminal	0	0	1	0	0	0
14	70056972	70057595	1	shRunx3	0	0	0	0	0	1
14	70065634	70066315	1	shCd19	0	0	0	0	1	0
14	70159250	70159865	1	shCd19	0	0	0	0	1	0
14	70283321	70283388	1	shCd19	0	0	0	0	1	0
14	70283388	70283741	2	terminal,shCd19	0	0	1	0	1	0
14	70283741	70283913	1	terminal	0	0	1	0	0	0
14	70333512	70334077	1	shCd19	0	0	0	0	1	0
14	70520072	70520337	1	shCd19	0	0	0	0	1	0
14	70775805	70776435	1	shCd19	0	0	0	0	1	0
14	70780867	70781683	1	shCd19	0	0	0	0	1	0
14	70798469	70798789	1	shCd19	0	0	0	0	1	0
14	71106306	71106663	1	early	1	0	0	0	0	0
14	71205259	71205681	1	early	1	0	0	0	0	0
14	71933194	71933723	1	early	1	0	0	0	0	0
14	72080180	72080478	1	shRunx3	0	0	0	0	0	1
14	72298231	72298590	1	terminal	0	0	1	0	0	0
14	72482319	72482538	1	shCd19	0	0	0	0	1	0
14	72863075	72863392	1	shCd19	0	0	0	0	1	0
14	73118868	73119406	1	shCd19	0	0	0	0	1	0
14	73123957	73124316	1	shCd19	0	0	0	0	1	0
14	73133797	73134052	1	shCd19	0	0	0	0	1	0
14	73289875	73290375	1	shCd19	0	0	0	0	1	0
14	73476308	73476896	1	shCd19	0	0	0	0	1	0
14	74672349	74672728	1	shCd19	0	0	0	0	1	0
14	74734775	74734987	1	shRunx3	0	0	0	0	0	1
14	74736997	74737372	1	memory	0	0	0	1	0	0
14	74806206	74806632	1	shRunx3	0	0	0	0	0	1
14	74847419	74847537	1	shCd19	0	0	0	0	1	0
14	74847537	74847964	2	shCd19,shRunx3	0	0	0	0	1	1
14	74847964	74848025	1	shCd19	0	0	0	0	1	0
14	74996589	74997198	1	shCd19	0	0	0	0	1	0
14	75068335	75069483	1	shCd19	0	0	0	0	1	0
14	75069483	75069847	2	shCd19,shRunx3	0	0	0	0	1	1
14	75069847	75070008	1	shRunx3	0	0	0	0	0	1
14	75178524	75178958	1	shCd19	0	0	0	0	1	0
14	75179232	75179815	1	shCd19	0	0	0	0	1	0
14	75445452	75445855	1	shRunx3	0	0	0	0	0	1
14	75711298	75711670	1	terminal	0	0	1	0	0	0
14	75819316	75819574	1	shCd19	0	0	0	0	1	0
14	75902390	75902795	1	late	0	1	0	0	0	0
14	76613355	76613746	1	late	0	1	0	0	0	0
14	76890673	76890996	1	early	1	0	0	0	0	0
14	77009951	77010275	1	shRunx3	0	0	0	0	0	1
14	77473078	77473369	1	terminal	0	0	1	0	0	0
14	77864732	77865044	1	shCd19	0	0	0	0	1	0
14	77871239	77871349	1	shCd19	0	0	0	0	1	0
14	77871349	77871855	2	shCd19,shRunx3	0	0	0	0	1	1
14	77871855	77872095	1	shRunx3	0	0	0	0	0	1
14	78229320	78229684	1	early	1	0	0	0	0	0
14	78397450	78397862	1	shRunx3	0	0	0	0	0	1
14	78458901	78459181	1	memory	0	0	0	1	0	0
14	78502590	78503085	1	late	0	1	0	0	0	0
14	78677744	78678152	1	memory	0	0	0	1	0	0
14	78685159	78685450	1	shRunx3	0	0	0	0	0	1
14	78887326	78887563	1	shRunx3	0	0	0	0	0	1
14	79459976	79460243	1	early	1	0	0	0	0	0
14	79530328	79530625	1	shCd19	0	0	0	0	1	0
14	79912204	79912800	1	shRunx3	0	0	0	0	0	1
14	80711179	80711519	1	memory	0	0	0	1	0	0
14	80773961	80774324	1	early	1	0	0	0	0	0
14	80863295	80863594	1	early	1	0	0	0	0	0
14	81209748	81209996	1	memory	0	0	0	1	0	0
14	81381065	81381382	1	shRunx3	0	0	0	0	0	1
14	82619789	82620117	1	terminal	0	0	1	0	0	0
14	84074392	84074762	1	late	0	1	0	0	0	0
14	84156923	84157229	1	terminal	0	0	1	0	0	0
14	84205985	84206391	1	shCd19	0	0	0	0	1	0
14	84704315	84704860	1	shRunx3	0	0	0	0	0	1
14	84998560	84999062	1	shRunx3	0	0	0	0	0	1
14	85105945	85106519	1	shRunx3	0	0	0	0	0	1
14	85602605	85602998	1	early	1	0	0	0	0	0
14	86234896	86235232	1	shRunx3	0	0	0	0	0	1
14	86246171	86246493	1	shRunx3	0	0	0	0	0	1
14	86354616	86354907	1	shRunx3	0	0	0	0	0	1
14	86621423	86621656	1	shRunx3	0	0	0	0	0	1
14	86814092	86814343	1	terminal	0	0	1	0	0	0
14	87070034	87070427	1	terminal	0	0	1	0	0	0
14	88567154	88567467	1	shRunx3	0	0	0	0	0	1
14	89097738	89098127	1	early	1	0	0	0	0	0
14	90014227	90014587	1	memory	0	0	0	1	0	0
14	91650368	91650743	1	memory	0	0	0	1	0	0
14	91741885	91742381	1	shCd19	0	0	0	0	1	0
14	92187152	92187441	1	memory	0	0	0	1	0	0
14	92281664	92281896	1	shCd19	0	0	0	0	1	0
14	92531958	92532344	1	memory	0	0	0	1	0	0
14	92761670	92762297	1	early	1	0	0	0	0	0
14	93954116	93954446	1	memory	0	0	0	1	0	0
14	94142469	94142745	1	shCd19	0	0	0	0	1	0
14	95501249	95502055	1	terminal	0	0	1	0	0	0
14	95593598	95594059	1	shRunx3	0	0	0	0	0	1
14	95841822	95842095	1	memory	0	0	0	1	0	0
14	96683232	96683634	1	late	0	1	0	0	0	0
14	97275614	97275953	1	early	1	0	0	0	0	0
14	97712307	97712692	1	terminal	0	0	1	0	0	0
14	98242716	98243005	1	late	0	1	0	0	0	0
14	98339169	98339448	1	shRunx3	0	0	0	0	0	1
14	98378135	98378427	1	shRunx3	0	0	0	0	0	1
14	98763566	98763905	1	late	0	1	0	0	0	0
14	99505330	99505688	1	shRunx3	0	0	0	0	0	1
14	99595884	99596191	1	memory	0	0	0	1	0	0
14	99790637	99791056	1	terminal	0	0	1	0	0	0
14	101030865	101031165	1	shRunx3	0	0	0	0	0	1
14	101154417	101154708	1	late	0	1	0	0	0	0
14	101394854	101395234	1	terminal	0	0	1	0	0	0
14	101751720	101752128	1	early	1	0	0	0	0	0
14	101999191	101999674	1	late	0	1	0	0	0	0
14	102135306	102135877	1	shCd19	0	0	0	0	1	0
14	102226401	102227340	1	memory	0	0	0	1	0	0
14	102368153	102368510	1	memory	0	0	0	1	0	0
14	102982796	102983364	1	shRunx3	0	0	0	0	0	1
14	103352992	103353404	1	shCd19	0	0	0	0	1	0
14	103435861	103436117	1	memory	0	0	0	1	0	0
14	103468960	103469281	1	terminal	0	0	1	0	0	0
14	103469281	103469299	2	terminal,shCd19	0	0	1	0	1	0
14	103469299	103469513	3	terminal,shCd19,shRunx3	0	0	1	0	1	1
14	103469513	103469818	2	shCd19,shRunx3	0	0	0	0	1	1
14	103469818	103469910	1	shCd19	0	0	0	0	1	0
14	103595856	103596382	1	shRunx3	0	0	0	0	0	1
14	103668925	103669206	1	memory	0	0	0	1	0	0
14	103671427	103671889	1	shRunx3	0	0	0	0	0	1
14	103764815	103765141	1	shRunx3	0	0	0	0	0	1
14	103840299	103840759	1	shRunx3	0	0	0	0	0	1
14	103841370	103841611	1	shRunx3	0	0	0	0	0	1
14	104230094	104230369	1	memory	0	0	0	1	0	0
14	104871739	104872010	1	memory	0	0	0	1	0	0
14	104967862	104968191	1	shRunx3	0	0	0	0	0	1
14	105796722	105796966	1	memory	0	0	0	1	0	0
14	105824442	105824791	1	early	1	0	0	0	0	0
14	106054771	106054971	1	shRunx3	0	0	0	0	0	1
14	106485042	106485429	1	late	0	1	0	0	0	0
14	107366612	107366822	1	shRunx3	0	0	0	0	0	1
14	107641686	107642001	1	shRunx3	0	0	0	0	0	1
14	109002396	109002769	1	early	1	0	0	0	0	0
14	109624075	109624427	1	shRunx3	0	0	0	0	0	1
14	109885089	109885312	1	shRunx3	0	0	0	0	0	1
14	109904464	109904746	1	shRunx3	0	0	0	0	0	1
14	110342404	110342641	1	terminal	0	0	1	0	0	0
14	111153902	111154323	1	shRunx3	0	0	0	0	0	1
14	112746112	112746610	1	shCd19	0	0	0	0	1	0
14	113513624	113514009	1	terminal	0	0	1	0	0	0
14	113653070	113653389	1	shRunx3	0	0	0	0	0	1
14	113800814	113801438	1	early	1	0	0	0	0	0
14	113871364	113871977	1	memory	0	0	0	1	0	0
14	114424819	114425039	1	shRunx3	0	0	0	0	0	1
14	116344227	116344779	1	shRunx3	0	0	0	0	0	1
14	116549926	116550614	1	terminal	0	0	1	0	0	0
14	117255877	117256395	1	terminal	0	0	1	0	0	0
14	117516161	117516642	1	terminal	0	0	1	0	0	0
14	117638793	117639211	1	shRunx3	0	0	0	0	0	1
14	118088566	118089327	1	shCd19	0	0	0	0	1	0
14	118527433	118527829	1	shCd19	0	0	0	0	1	0
14	118925516	118925852	1	shRunx3	0	0	0	0	0	1
14	119092489	119092912	1	shRunx3	0	0	0	0	0	1
14	119159541	119160075	1	late	0	1	0	0	0	0
14	119455044	119455410	1	late	0	1	0	0	0	0
14	119923312	119923704	1	terminal	0	0	1	0	0	0
14	119941135	119941576	1	late	0	1	0	0	0	0
14	120469068	120469593	1	late	0	1	0	0	0	0
14	120534597	120534810	1	shCd19	0	0	0	0	1	0
14	120622242	120622480	1	shRunx3	0	0	0	0	0	1
14	120941490	120942046	1	shRunx3	0	0	0	0	0	1
14	121829969	121829994	1	shRunx3	0	0	0	0	0	1
14	121829994	121830308	2	shCd19,shRunx3	0	0	0	0	1	1
14	121830308	121830328	1	shCd19	0	0	0	0	1	0
14	122160073	122160440	1	shRunx3	0	0	0	0	0	1
14	122186933	122187331	1	memory	0	0	0	1	0	0
14	122382208	122382412	1	shRunx3	0	0	0	0	0	1
14	122547256	122547507	1	memory	0	0	0	1	0	0
14	122702012	122702260	1	shRunx3	0	0	0	0	0	1
14	122983035	122984007	1	shCd19	0	0	0	0	1	0
14	123543847	123544090	1	memory	0	0	0	1	0	0
14	123897645	123897954	1	memory	0	0	0	1	0	0
14	124132544	124132799	1	memory	0	0	0	1	0	0
14	124183388	124183798	1	shCd19	0	0	0	0	1	0
14	124447677	124447887	1	shCd19	0	0	0	0	1	0
15	3600790	3601120	1	memory	0	0	0	1	0	0
15	3995825	3996136	1	shCd19	0	0	0	0	1	0
15	4082333	4082941	1	shCd19	0	0	0	0	1	0
15	4199458	4199887	1	late	0	1	0	0	0	0
15	4275410	4275818	1	terminal	0	0	1	0	0	0
15	4341144	4341546	1	shRunx3	0	0	0	0	0	1
15	4440371	4440635	1	early	1	0	0	0	0	0
15	5045543	5045947	1	shRunx3	0	0	0	0	0	1
15	5116135	5116870	1	shCd19	0	0	0	0	1	0
15	5243987	5244732	1	shCd19	0	0	0	0	1	0
15	6935035	6935614	1	shCd19	0	0	0	0	1	0
15	7015293	7015551	1	shRunx3	0	0	0	0	0	1
15	7104655	7104856	1	shCd19	0	0	0	0	1	0
15	7822355	7822597	1	shRunx3	0	0	0	0	0	1
15	8281530	8282340	1	late	0	1	0	0	0	0
15	8653918	8654648	1	late	0	1	0	0	0	0
15	9285288	9285660	1	shRunx3	0	0	0	0	0	1
15	9574635	9575303	1	shCd19	0	0	0	0	1	0
15	9778925	9779162	1	shRunx3	0	0	0	0	0	1
15	9863858	9864268	1	late	0	1	0	0	0	0
15	10149125	10149394	1	terminal	0	0	1	0	0	0
15	10669012	10669276	1	shCd19	0	0	0	0	1	0
15	10983689	10984113	1	memory	0	0	0	1	0	0
15	11630381	11630672	1	late	0	1	0	0	0	0
15	11714354	11714557	1	shRunx3	0	0	0	0	0	1
15	12010557	12011307	1	shCd19	0	0	0	0	1	0
15	12426221	12426619	1	shCd19	0	0	0	0	1	0
15	12468190	12468547	1	early	1	0	0	0	0	0
15	14164681	14165029	1	terminal	0	0	1	0	0	0
15	15071053	15071548	1	shRunx3	0	0	0	0	0	1
15	15198307	15198614	1	shRunx3	0	0	0	0	0	1
15	15340668	15340958	1	terminal	0	0	1	0	0	0
15	15591477	15591718	1	memory	0	0	0	1	0	0
15	15603052	15603340	1	memory	0	0	0	1	0	0
15	16269023	16269518	1	memory	0	0	0	1	0	0
15	16337534	16337871	1	memory	0	0	0	1	0	0
15	16834585	16834844	1	memory	0	0	0	1	0	0
15	16890266	16890710	1	shRunx3	0	0	0	0	0	1
15	17477010	17477413	1	shCd19	0	0	0	0	1	0
15	18276998	18277660	1	late	0	1	0	0	0	0
15	18969856	18970160	1	terminal	0	0	1	0	0	0
15	20819684	20820076	1	memory	0	0	0	1	0	0
15	22090309	22090631	1	shRunx3	0	0	0	0	0	1
15	22659334	22659720	1	memory	0	0	0	1	0	0
15	22948549	22948818	1	shRunx3	0	0	0	0	0	1
15	23841361	23841761	1	terminal	0	0	1	0	0	0
15	24585224	24585437	1	shRunx3	0	0	0	0	0	1
15	24857160	24857426	1	early	1	0	0	0	0	0
15	25090450	25090699	1	memory	0	0	0	1	0	0
15	25357145	25357468	1	early	1	0	0	0	0	0
15	25367960	25368254	1	shRunx3	0	0	0	0	0	1
15	25414540	25414945	1	late	0	1	0	0	0	0
15	25719822	25720036	1	shRunx3	0	0	0	0	0	1
15	25826445	25826722	1	early	1	0	0	0	0	0
15	26139942	26140238	1	memory	0	0	0	1	0	0
15	26774987	26775335	1	terminal	0	0	1	0	0	0
15	27014132	27014540	1	shCd19	0	0	0	0	1	0
15	27625124	27626007	1	shCd19	0	0	0	0	1	0
15	27627673	27628343	1	shRunx3	0	0	0	0	0	1
15	27641056	27641377	1	shRunx3	0	0	0	0	0	1
15	27670721	27670966	1	shRunx3	0	0	0	0	0	1
15	27839043	27839367	1	shCd19	0	0	0	0	1	0
15	28113172	28113563	1	shRunx3	0	0	0	0	0	1
15	28642997	28643254	1	early	1	0	0	0	0	0
15	28814394	28814680	1	terminal	0	0	1	0	0	0
15	29862964	29863256	1	terminal	0	0	1	0	0	0
15	31207339	31207560	1	shRunx3	0	0	0	0	0	1
15	31219471	31219812	1	late	0	1	0	0	0	0
15	31382212	31382565	1	late	0	1	0	0	0	0
15	31546223	31546673	1	shCd19	0	0	0	0	1	0
15	31747783	31748219	1	terminal	0	0	1	0	0	0
15	32773159	32773373	1	shRunx3	0	0	0	0	0	1
15	34443351	34443648	1	late	0	1	0	0	0	0
15	34446954	34447252	1	terminal	0	0	1	0	0	0
15	34489955	34490219	1	early	1	0	0	0	0	0
15	34603711	34604070	1	terminal	0	0	1	0	0	0
15	34937608	34937957	1	early	1	0	0	0	0	0
15	35335143	35335710	1	terminal	0	0	1	0	0	0
15	35701981	35702375	1	late	0	1	0	0	0	0
15	36136431	36136782	1	shRunx3	0	0	0	0	0	1
15	36160323	36160563	1	memory	0	0	0	1	0	0
15	36214782	36215346	1	shCd19	0	0	0	0	1	0
15	36318953	36319191	1	terminal	0	0	1	0	0	0
15	36938607	36939353	1	shCd19	0	0	0	0	1	0
15	37039914	37040156	1	memory	0	0	0	1	0	0
15	37346917	37347354	1	shRunx3	0	0	0	0	0	1
15	37518594	37518856	1	terminal	0	0	1	0	0	0
15	37653669	37654334	1	shRunx3	0	0	0	0	0	1
15	37664479	37664769	1	late	0	1	0	0	0	0
15	38300569	38300774	1	shCd19	0	0	0	0	1	0
15	38300774	38301130	2	shCd19,shRunx3	0	0	0	0	1	1
15	38301130	38301307	1	shCd19	0	0	0	0	1	0
15	38974004	38974308	1	shCd19	0	0	0	0	1	0
15	39058887	39059185	1	late	0	1	0	0	0	0
15	39622496	39622799	1	early	1	0	0	0	0	0
15	39976352	39976565	1	shCd19	0	0	0	0	1	0
15	40073830	40074117	1	late	0	1	0	0	0	0
15	40218340	40218691	1	shRunx3	0	0	0	0	0	1
15	40746192	40746572	1	memory	0	0	0	1	0	0
15	40787092	40787369	1	memory	0	0	0	1	0	0
15	40808546	40808776	1	shRunx3	0	0	0	0	0	1
15	41813745	41814052	1	shCd19	0	0	0	0	1	0
15	41970863	41971148	1	terminal	0	0	1	0	0	0
15	42066788	42067166	1	early	1	0	0	0	0	0
15	42242097	42242661	1	memory	0	0	0	1	0	0
15	42704792	42705147	1	early	1	0	0	0	0	0
15	43051839	43052125	1	late	0	1	0	0	0	0
15	43458420	43458742	1	terminal	0	0	1	0	0	0
15	43477182	43477613	1	shRunx3	0	0	0	0	0	1
15	43861084	43861458	1	memory	0	0	0	1	0	0
15	44428011	44428363	1	terminal	0	0	1	0	0	0
15	46281445	46281969	1	terminal	0	0	1	0	0	0
15	47042476	47042941	1	late	0	1	0	0	0	0
15	47766488	47766690	1	shRunx3	0	0	0	0	0	1
15	47995643	47996124	1	memory	0	0	0	1	0	0
15	49513786	49514405	1	shRunx3	0	0	0	0	0	1
15	49606821	49607230	1	late	0	1	0	0	0	0
15	50032793	50033174	1	terminal	0	0	1	0	0	0
15	50109981	50110320	1	terminal	0	0	1	0	0	0
15	50400133	50400859	1	shCd19	0	0	0	0	1	0
15	50481889	50482154	1	shRunx3	0	0	0	0	0	1
15	50644649	50644941	1	memory	0	0	0	1	0	0
15	50698028	50698579	1	shCd19	0	0	0	0	1	0
15	51087559	51088126	1	terminal	0	0	1	0	0	0
15	51586195	51586462	1	shCd19	0	0	0	0	1	0
15	51859700	51860003	1	early	1	0	0	0	0	0
15	52048494	52049297	1	shRunx3	0	0	0	0	0	1
15	52364255	52364513	1	shRunx3	0	0	0	0	0	1
15	52415970	52416338	1	memory	0	0	0	1	0	0
15	54716860	54717227	1	shRunx3	0	0	0	0	0	1
15	55747568	55747857	1	shRunx3	0	0	0	0	0	1
15	55963722	55964178	1	late	0	1	0	0	0	0
15	56139243	56139740	1	memory	0	0	0	1	0	0
15	56168388	56168796	1	terminal	0	0	1	0	0	0
15	56328197	56328399	1	shRunx3	0	0	0	0	0	1
15	56385117	56385555	1	terminal	0	0	1	0	0	0
15	57694298	57694588	1	shRunx3	0	0	0	0	0	1
15	58038692	58039074	1	early	1	0	0	0	0	0
15	58167694	58167950	1	shRunx3	0	0	0	0	0	1
15	58470690	58470950	1	terminal	0	0	1	0	0	0
15	59072059	59072570	1	shRunx3	0	0	0	0	0	1
15	59585873	59586396	1	late	0	1	0	0	0	0
15	59747758	59748052	1	early	1	0	0	0	0	0
15	59761777	59762219	1	shCd19	0	0	0	0	1	0
15	59762219	59762593	2	late,shCd19	0	1	0	0	1	0
15	59762593	59762898	1	shCd19	0	0	0	0	1	0
15	60119829	60120587	1	shCd19	0	0	0	0	1	0
15	61453375	61453890	1	late	0	1	0	0	0	0
15	61591592	61591869	1	shRunx3	0	0	0	0	0	1
15	61867973	61868245	1	shRunx3	0	0	0	0	0	1
15	61920250	61920537	1	memory	0	0	0	1	0	0
15	62169255	62169420	1	shCd19	0	0	0	0	1	0
15	62169420	62169457	2	shCd19,shRunx3	0	0	0	0	1	1
15	62169457	62169831	3	memory,shCd19,shRunx3	0	0	0	1	1	1
15	62169831	62169863	2	memory,shCd19	0	0	0	1	1	0
15	62169863	62170088	1	shCd19	0	0	0	0	1	0
15	62177595	62178238	1	shCd19	0	0	0	0	1	0
15	62224547	62224746	1	shRunx3	0	0	0	0	0	1
15	62889852	62890170	1	terminal	0	0	1	0	0	0
15	63474678	63475058	1	shRunx3	0	0	0	0	0	1
15	63766892	63767280	1	late	0	1	0	0	0	0
15	64021713	64022447	1	shCd19	0	0	0	0	1	0
15	64185082	64185331	1	shCd19	0	0	0	0	1	0
15	64205948	64206037	1	terminal	0	0	1	0	0	0
15	64206037	64206481	2	terminal,shRunx3	0	0	1	0	0	1
15	64206481	64206702	1	shRunx3	0	0	0	0	0	1
15	64900476	64900931	1	shRunx3	0	0	0	0	0	1
15	64948979	64949366	1	late	0	1	0	0	0	0
15	65033017	65033493	1	early	1	0	0	0	0	0
15	65590521	65590804	1	memory	0	0	0	1	0	0
15	65639919	65640154	1	shRunx3	0	0	0	0	0	1
15	66445034	66445462	1	shCd19	0	0	0	0	1	0
