chrom	start	end	num	list	early	late	terminal	memory	shCd19	shRunx3
1	177939142	177939467	1	shCd19	0	0	0	0	1	0
1	177975191	177975548	1	shCd19	0	0	0	0	1	0
1	178045197	178045464	1	terminal	0	0	1	0	0	0
1	178048745	178048951	1	shRunx3	0	0	0	0	0	1
1	178055689	178055899	1	shRunx3	0	0	0	0	0	1
1	178226760	178227005	1	terminal	0	0	1	0	0	0
1	178253482	178254024	1	shRunx3	0	0	0	0	0	1
1	178258061	178258370	1	late	0	1	0	0	0	0
1	178313595	178313793	1	shCd19	0	0	0	0	1	0
1	178317177	178317416	1	shCd19	0	0	0	0	1	0
1	178318514	178318857	1	shCd19	0	0	0	0	1	0
1	178318857	178319065	2	terminal,shCd19	0	0	1	0	1	0
1	178319065	178319134	1	terminal	0	0	1	0	0	0
1	178336785	178336995	1	shCd19	0	0	0	0	1	0
1	178505583	178505789	1	shRunx3	0	0	0	0	0	1
1	178594955	178595195	1	shCd19	0	0	0	0	1	0
1	178650155	178650503	1	late	0	1	0	0	0	0
1	178681926	178682342	1	shCd19	0	0	0	0	1	0
1	178751969	178752217	1	shRunx3	0	0	0	0	0	1
1	178853415	178853701	1	shRunx3	0	0	0	0	0	1
1	178870075	178870291	1	shRunx3	0	0	0	0	0	1
1	178883209	178883424	1	shCd19	0	0	0	0	1	0
1	178898574	178898906	1	terminal	0	0	1	0	0	0
1	178906964	178907216	1	shRunx3	0	0	0	0	0	1
1	178913223	178913422	1	shRunx3	0	0	0	0	0	1
1	178921412	178921723	1	shRunx3	0	0	0	0	0	1
1	178930479	178930857	1	shRunx3	0	0	0	0	0	1
1	179088061	179088339	1	late	0	1	0	0	0	0
1	179098270	179098607	1	terminal	0	0	1	0	0	0
1	179099216	179099457	1	shRunx3	0	0	0	0	0	1
1	179250305	179250513	1	shCd19	0	0	0	0	1	0
1	179357363	179357608	1	shCd19	0	0	0	0	1	0
1	179408203	179408491	1	shRunx3	0	0	0	0	0	1
1	179427525	179427856	1	shRunx3	0	0	0	0	0	1
1	179484645	179484845	1	shRunx3	0	0	0	0	0	1
1	179537918	179538115	1	shRunx3	0	0	0	0	0	1
1	179579824	179580029	1	shRunx3	0	0	0	0	0	1
1	179611282	179611477	1	shRunx3	0	0	0	0	0	1
1	179670583	179670875	1	shRunx3	0	0	0	0	0	1
1	179765822	179766047	1	shCd19	0	0	0	0	1	0
1	179832901	179833126	1	shRunx3	0	0	0	0	0	1
1	179917561	179918039	1	shRunx3	0	0	0	0	0	1
1	179931193	179931393	1	shRunx3	0	0	0	0	0	1
1	179950418	179950658	1	shRunx3	0	0	0	0	0	1
1	179952188	179952707	1	shRunx3	0	0	0	0	0	1
1	179968442	179968935	1	terminal	0	0	1	0	0	0
1	180008383	180008641	1	shRunx3	0	0	0	0	0	1
1	180024133	180024336	1	shRunx3	0	0	0	0	0	1
1	180051125	180051491	1	terminal	0	0	1	0	0	0
1	180088382	180088607	1	shRunx3	0	0	0	0	0	1
1	180120800	180121013	1	shCd19	0	0	0	0	1	0
1	180160447	180160643	1	shRunx3	0	0	0	0	0	1
1	180189647	180189962	1	shRunx3	0	0	0	0	0	1
1	180274969	180275361	1	memory	0	0	0	1	0	0
1	180345189	180345415	1	shRunx3	0	0	0	0	0	1
1	180355360	180355692	1	shRunx3	0	0	0	0	0	1
1	180365097	180365633	1	shRunx3	0	0	0	0	0	1
1	180381891	180382106	1	shCd19	0	0	0	0	1	0
1	180383882	180384281	1	shCd19	0	0	0	0	1	0
1	180385545	180385761	1	shCd19	0	0	0	0	1	0
1	180403482	180403700	1	shRunx3	0	0	0	0	0	1
1	180422572	180422792	1	shRunx3	0	0	0	0	0	1
1	180425832	180426115	1	shRunx3	0	0	0	0	0	1
1	180463728	180464013	1	shRunx3	0	0	0	0	0	1
1	180603196	180603490	1	shRunx3	0	0	0	0	0	1
1	180608254	180608611	1	terminal	0	0	1	0	0	0
1	180716394	180716609	1	shCd19	0	0	0	0	1	0
1	180725222	180725701	1	late	0	1	0	0	0	0
1	180751354	180751562	1	shRunx3	0	0	0	0	0	1
1	180850617	180850939	2	shCd19,shRunx3	0	0	0	0	1	1
1	180861037	180861238	1	shRunx3	0	0	0	0	0	1
1	180871358	180871587	1	terminal	0	0	1	0	0	0
1	180938333	180938689	1	shCd19	0	0	0	0	1	0
1	180940742	180941160	1	shRunx3	0	0	0	0	0	1
1	181011436	181011752	1	shCd19	0	0	0	0	1	0
1	181143769	181144002	1	shRunx3	0	0	0	0	0	1
1	181145320	181145705	1	shCd19	0	0	0	0	1	0
1	181155251	181155514	1	shCd19	0	0	0	0	1	0
1	181180391	181180632	1	shRunx3	0	0	0	0	0	1
1	181181836	181182084	1	shCd19	0	0	0	0	1	0
1	181184651	181184852	1	shRunx3	0	0	0	0	0	1
1	181185242	181185561	1	shCd19	0	0	0	0	1	0
1	181200518	181200922	1	shCd19	0	0	0	0	1	0
1	181232531	181232816	1	shCd19	0	0	0	0	1	0
1	181248426	181248639	1	shCd19	0	0	0	0	1	0
1	181261911	181262346	1	shRunx3	0	0	0	0	0	1
1	181308263	181308553	1	memory	0	0	0	1	0	0
1	181411673	181411962	1	shCd19	0	0	0	0	1	0
1	181499286	181499491	1	shCd19	0	0	0	0	1	0
1	181503206	181503530	1	shRunx3	0	0	0	0	0	1
1	181526372	181526809	1	terminal	0	0	1	0	0	0
1	181557108	181557414	1	shCd19	0	0	0	0	1	0
1	181560069	181560268	1	shCd19	0	0	0	0	1	0
1	181567774	181567986	1	shRunx3	0	0	0	0	0	1
1	181612007	181612224	1	shCd19	0	0	0	0	1	0
1	181738331	181738585	1	shRunx3	0	0	0	0	0	1
1	181796360	181796599	1	shCd19	0	0	0	0	1	0
1	181820803	181821056	1	shRunx3	0	0	0	0	0	1
1	181866246	181866579	1	shCd19	0	0	0	0	1	0
1	181874226	181874505	1	shRunx3	0	0	0	0	0	1
1	181898272	181898526	1	terminal	0	0	1	0	0	0
1	182081277	182081706	1	shRunx3	0	0	0	0	0	1
1	182190104	182190321	1	shRunx3	0	0	0	0	0	1
1	182256735	182257054	1	shRunx3	0	0	0	0	0	1
1	182341210	182341575	1	shCd19	0	0	0	0	1	0
1	182346577	182346873	1	terminal	0	0	1	0	0	0
1	182393273	182393508	1	shCd19	0	0	0	0	1	0
1	182399928	182400131	1	shCd19	0	0	0	0	1	0
1	182432004	182432711	1	shCd19	0	0	0	0	1	0
1	182462707	182462899	1	shRunx3	0	0	0	0	0	1
1	182500253	182500512	1	shRunx3	0	0	0	0	0	1
1	182528200	182528429	1	shCd19	0	0	0	0	1	0
1	182537124	182537539	1	shCd19	0	0	0	0	1	0
1	182555316	182555547	1	shRunx3	0	0	0	0	0	1
1	182562804	182562999	1	shRunx3	0	0	0	0	0	1
1	182596260	182596466	1	shCd19	0	0	0	0	1	0
1	182661819	182662181	1	shCd19	0	0	0	0	1	0
1	182686494	182686720	1	shRunx3	0	0	0	0	0	1
1	182857188	182857405	1	shRunx3	0	0	0	0	0	1
1	182886179	182886387	1	shCd19	0	0	0	0	1	0
1	182897716	182897950	1	shRunx3	0	0	0	0	0	1
1	182909716	182910226	1	terminal	0	0	1	0	0	0
1	183065392	183065856	1	memory	0	0	0	1	0	0
1	183086917	183087199	1	shCd19	0	0	0	0	1	0
1	183090941	183091264	1	late	0	1	0	0	0	0
1	183126488	183126834	1	shRunx3	0	0	0	0	0	1
1	183127500	183127843	1	shRunx3	0	0	0	0	0	1
1	183175288	183175481	1	shRunx3	0	0	0	0	0	1
1	183178738	183179140	1	shCd19	0	0	0	0	1	0
1	183197817	183198038	1	shRunx3	0	0	0	0	0	1
1	183300549	183300761	1	shCd19	0	0	0	0	1	0
1	183320813	183321018	1	shCd19	0	0	0	0	1	0
1	183356800	183356995	1	shRunx3	0	0	0	0	0	1
1	183357404	183357728	1	shRunx3	0	0	0	0	0	1
1	183362867	183363122	1	terminal	0	0	1	0	0	0
1	183401445	183401652	1	shCd19	0	0	0	0	1	0
1	183571147	183571443	1	shCd19	0	0	0	0	1	0
1	183581054	183581324	1	terminal	0	0	1	0	0	0
1	183629863	183630214	1	shRunx3	0	0	0	0	0	1
1	183658655	183659848	1	terminal	0	0	1	0	0	0
1	183664179	183664370	1	shRunx3	0	0	0	0	0	1
1	183717773	183718002	1	shRunx3	0	0	0	0	0	1
1	183758945	183759160	1	shCd19	0	0	0	0	1	0
1	183806252	183806601	1	shRunx3	0	0	0	0	0	1
1	184005533	184005767	2	shCd19,shRunx3	0	0	0	0	1	1
1	184005767	184005802	1	shRunx3	0	0	0	0	0	1
1	184080991	184081586	1	terminal	0	0	1	0	0	0
1	184167869	184168084	1	shCd19	0	0	0	0	1	0
1	184297283	184297475	1	shRunx3	0	0	0	0	0	1
1	184331971	184332276	1	shCd19	0	0	0	0	1	0
1	184389835	184390088	1	terminal	0	0	1	0	0	0
1	184407637	184407972	1	memory	0	0	0	1	0	0
1	184458659	184458886	1	shRunx3	0	0	0	0	0	1
1	184468187	184468392	1	shRunx3	0	0	0	0	0	1
1	184476284	184476482	1	shRunx3	0	0	0	0	0	1
1	184534361	184534654	1	shRunx3	0	0	0	0	0	1
1	184578581	184578896	1	shRunx3	0	0	0	0	0	1
1	184589682	184589966	1	terminal	0	0	1	0	0	0
1	184595114	184595354	1	shCd19	0	0	0	0	1	0
1	184632195	184632415	1	shCd19	0	0	0	0	1	0
1	184641706	184642099	1	terminal	0	0	1	0	0	0
1	184642686	184642907	1	shCd19	0	0	0	0	1	0
1	184711873	184712274	1	shCd19	0	0	0	0	1	0
1	184734031	184734563	1	terminal	0	0	1	0	0	0
1	184786677	184787250	1	shCd19	0	0	0	0	1	0
1	184825245	184825495	1	shRunx3	0	0	0	0	0	1
1	184922653	184922882	1	shCd19	0	0	0	0	1	0
1	184923409	184923642	1	shCd19	0	0	0	0	1	0
1	184928416	184928761	1	shRunx3	0	0	0	0	0	1
1	184935728	184936134	1	shRunx3	0	0	0	0	0	1
1	185007479	185007763	1	shRunx3	0	0	0	0	0	1
1	185036523	185036757	1	shCd19	0	0	0	0	1	0
1	185104097	185104424	1	shCd19	0	0	0	0	1	0
1	185132983	185133210	1	shCd19	0	0	0	0	1	0
1	185169740	185169961	1	shRunx3	0	0	0	0	0	1
1	185218728	185219017	1	terminal	0	0	1	0	0	0
1	185238770	185239198	1	shRunx3	0	0	0	0	0	1
1	185271781	185271998	1	shCd19	0	0	0	0	1	0
1	185301709	185301967	1	terminal	0	0	1	0	0	0
1	185332142	185332367	1	shCd19	0	0	0	0	1	0
1	185362629	185363164	1	shCd19	0	0	0	0	1	0
1	185365320	185365622	1	shCd19	0	0	0	0	1	0
1	185389035	185389284	1	shCd19	0	0	0	0	1	0
1	185413269	185413495	1	shCd19	0	0	0	0	1	0
1	185452670	185452958	1	shRunx3	0	0	0	0	0	1
1	185457465	185457893	1	shRunx3	0	0	0	0	0	1
1	185480228	185480480	1	shRunx3	0	0	0	0	0	1
1	185522494	185522772	1	shCd19	0	0	0	0	1	0
1	185608761	185609148	1	terminal	0	0	1	0	0	0
1	185659829	185660097	1	shRunx3	0	0	0	0	0	1
1	185669029	185669227	1	shCd19	0	0	0	0	1	0
1	185675444	185675648	1	shCd19	0	0	0	0	1	0
1	185684305	185684770	1	shCd19	0	0	0	0	1	0
1	185867890	185868604	1	early	1	0	0	0	0	0
1	185889664	185889873	1	shCd19	0	0	0	0	1	0
1	185915916	185916306	1	shRunx3	0	0	0	0	0	1
1	185933957	185934172	1	shRunx3	0	0	0	0	0	1
1	185945508	185945704	1	shCd19	0	0	0	0	1	0
1	185947041	185947307	1	shRunx3	0	0	0	0	0	1
1	185954403	185954649	1	shRunx3	0	0	0	0	0	1
1	186008010	186008329	1	shCd19	0	0	0	0	1	0
1	186019406	186019639	1	shRunx3	0	0	0	0	0	1
1	186028858	186029377	1	shCd19	0	0	0	0	1	0
1	186029762	186030037	1	shCd19	0	0	0	0	1	0
1	186069097	186069340	1	shCd19	0	0	0	0	1	0
1	186078451	186078822	1	terminal	0	0	1	0	0	0
1	186118744	186119030	1	shCd19	0	0	0	0	1	0
1	186180640	186181113	1	terminal	0	0	1	0	0	0
1	186189367	186189600	1	shRunx3	0	0	0	0	0	1
1	186196249	186196647	1	early	1	0	0	0	0	0
1	186214173	186214606	1	shCd19	0	0	0	0	1	0
1	186242759	186243020	1	memory	0	0	0	1	0	0
1	186248314	186248516	1	shCd19	0	0	0	0	1	0
1	186303615	186303919	1	terminal	0	0	1	0	0	0
1	186471115	186471455	1	terminal	0	0	1	0	0	0
1	186476065	186476341	1	shCd19	0	0	0	0	1	0
1	186527142	186527401	1	terminal	0	0	1	0	0	0
1	186637380	186637609	1	shRunx3	0	0	0	0	0	1
1	186639183	186639393	1	shCd19	0	0	0	0	1	0
1	186668396	186668593	1	shRunx3	0	0	0	0	0	1
1	186798059	186798515	1	shCd19	0	0	0	0	1	0
1	186812183	186812476	1	shCd19	0	0	0	0	1	0
1	186899952	186900376	1	terminal	0	0	1	0	0	0
1	187060406	187060821	1	shCd19	0	0	0	0	1	0
1	187082353	187082673	1	shRunx3	0	0	0	0	0	1
1	187085561	187085752	1	shRunx3	0	0	0	0	0	1
1	187158569	187158784	1	shCd19	0	0	0	0	1	0
1	187235504	187235868	1	shRunx3	0	0	0	0	0	1
1	187244444	187244664	1	shCd19	0	0	0	0	1	0
1	187301153	187301403	1	terminal	0	0	1	0	0	0
1	187383567	187384032	1	shCd19	0	0	0	0	1	0
1	187478324	187478521	1	shRunx3	0	0	0	0	0	1
1	187510568	187510878	1	terminal	0	0	1	0	0	0
1	187511187	187511717	1	shCd19	0	0	0	0	1	0
1	187611588	187612033	1	shRunx3	0	0	0	0	0	1
1	187765736	187765981	1	memory	0	0	0	1	0	0
1	187851596	187851820	1	shCd19	0	0	0	0	1	0
1	187860878	187861105	1	shCd19	0	0	0	0	1	0
1	187879753	187879960	1	shRunx3	0	0	0	0	0	1
1	187882070	187882404	1	shCd19	0	0	0	0	1	0
1	187908456	187908743	1	shCd19	0	0	0	0	1	0
1	188222844	188223128	1	shCd19	0	0	0	0	1	0
1	188237061	188237513	1	shRunx3	0	0	0	0	0	1
1	188252176	188252587	1	late	0	1	0	0	0	0
1	188286688	188287237	1	shRunx3	0	0	0	0	0	1
1	188327323	188327581	1	terminal	0	0	1	0	0	0
1	188455443	188455664	1	shRunx3	0	0	0	0	0	1
1	188493149	188493694	1	shCd19	0	0	0	0	1	0
1	188703472	188703806	1	shRunx3	0	0	0	0	0	1
1	188705844	188706079	1	shRunx3	0	0	0	0	0	1
1	188712984	188713265	1	shCd19	0	0	0	0	1	0
1	188782301	188782741	1	shRunx3	0	0	0	0	0	1
1	188796074	188796341	1	shCd19	0	0	0	0	1	0
1	188830461	188830915	1	terminal	0	0	1	0	0	0
1	188837982	188838184	1	shCd19	0	0	0	0	1	0
1	188891450	188891762	1	memory	0	0	0	1	0	0
1	188900521	188900879	1	late	0	1	0	0	0	0
1	188921356	188921630	1	early	1	0	0	0	0	0
1	188992521	188992712	1	shRunx3	0	0	0	0	0	1
1	189309943	189310200	1	shRunx3	0	0	0	0	0	1
1	189378753	189378950	1	shRunx3	0	0	0	0	0	1
1	189407178	189407404	1	shCd19	0	0	0	0	1	0
1	189552433	189552890	1	shCd19	0	0	0	0	1	0
1	189609848	189610157	1	shRunx3	0	0	0	0	0	1
1	189681124	189681391	1	shRunx3	0	0	0	0	0	1
1	189683231	189683520	1	shRunx3	0	0	0	0	0	1
1	189754865	189755065	1	shRunx3	0	0	0	0	0	1
1	189778078	189778306	1	shRunx3	0	0	0	0	0	1
1	189817046	189817315	1	shCd19	0	0	0	0	1	0
1	189834505	189834720	1	shRunx3	0	0	0	0	0	1
1	189840795	189841091	1	shRunx3	0	0	0	0	0	1
1	189917624	189918177	1	shRunx3	0	0	0	0	0	1
1	189938636	189938842	1	shRunx3	0	0	0	0	0	1
1	189946522	189946724	1	shCd19	0	0	0	0	1	0
1	189966560	189966760	1	shRunx3	0	0	0	0	0	1
1	189986855	189987337	1	shRunx3	0	0	0	0	0	1
1	190089436	190089715	1	shRunx3	0	0	0	0	0	1
1	190093017	190093248	1	terminal	0	0	1	0	0	0
1	190119044	190119322	1	shCd19	0	0	0	0	1	0
1	190133853	190134419	1	terminal	0	0	1	0	0	0
1	190152757	190152995	1	early	1	0	0	0	0	0
1	190165013	190165209	1	shRunx3	0	0	0	0	0	1
1	190199586	190200094	1	shCd19	0	0	0	0	1	0
1	190211258	190211562	1	shRunx3	0	0	0	0	0	1
1	190244399	190244636	1	shRunx3	0	0	0	0	0	1
1	190288191	190288551	1	late	0	1	0	0	0	0
1	190396919	190397142	1	shRunx3	0	0	0	0	0	1
1	190398020	190398338	1	terminal	0	0	1	0	0	0
1	190417023	190417301	1	terminal	0	0	1	0	0	0
1	190473452	190473727	1	shRunx3	0	0	0	0	0	1
1	190509940	190510157	1	shCd19	0	0	0	0	1	0
1	190541712	190542306	1	early	1	0	0	0	0	0
1	190665475	190665685	1	shCd19	0	0	0	0	1	0
1	190737291	190737541	1	shCd19	0	0	0	0	1	0
1	190744524	190744741	1	shRunx3	0	0	0	0	0	1
1	190782974	190783323	1	shCd19	0	0	0	0	1	0
1	190802348	190802589	1	terminal	0	0	1	0	0	0
1	190890531	190890853	1	shRunx3	0	0	0	0	0	1
1	190892783	190893043	1	shCd19	0	0	0	0	1	0
1	190931536	190931733	1	shRunx3	0	0	0	0	0	1
1	190988238	190988580	1	shCd19	0	0	0	0	1	0
1	191022592	191022786	1	shCd19	0	0	0	0	1	0
1	191026194	191026571	1	shRunx3	0	0	0	0	0	1
1	191042965	191043217	1	shCd19	0	0	0	0	1	0
1	191080226	191080432	1	shCd19	0	0	0	0	1	0
1	191114673	191114995	1	terminal	0	0	1	0	0	0
1	191173043	191173277	1	shCd19	0	0	0	0	1	0
1	191193888	191194699	1	shCd19	0	0	0	0	1	0
1	191203532	191203728	1	shCd19	0	0	0	0	1	0
1	191233813	191234099	1	shRunx3	0	0	0	0	0	1
1	191243296	191243566	1	late	0	1	0	0	0	0
1	191252977	191253276	1	shCd19	0	0	0	0	1	0
1	191326373	191326708	1	late	0	1	0	0	0	0
1	191327669	191328025	1	shCd19	0	0	0	0	1	0
1	191415708	191415961	1	shRunx3	0	0	0	0	0	1
1	191475315	191475582	1	shRunx3	0	0	0	0	0	1
1	191513526	191513756	1	shRunx3	0	0	0	0	0	1
1	191534215	191534445	1	terminal	0	0	1	0	0	0
1	191575522	191575884	1	shCd19	0	0	0	0	1	0
1	191644744	191644943	1	shRunx3	0	0	0	0	0	1
1	191815137	191815336	1	shRunx3	0	0	0	0	0	1
1	191856866	191857217	1	early	1	0	0	0	0	0
1	191878562	191878873	1	terminal	0	0	1	0	0	0
1	191895491	191895763	1	terminal	0	0	1	0	0	0
1	191900596	191900801	1	shCd19	0	0	0	0	1	0
1	191907716	191907992	1	shCd19	0	0	0	0	1	0
1	191920564	191920887	1	shCd19	0	0	0	0	1	0
1	191949206	191949656	1	shCd19	0	0	0	0	1	0
1	191989721	191990104	1	late	0	1	0	0	0	0
1	192055505	192055808	1	shCd19	0	0	0	0	1	0
1	192086729	192086930	1	shCd19	0	0	0	0	1	0
1	192171996	192172239	1	terminal	0	0	1	0	0	0
1	192234639	192234999	1	shRunx3	0	0	0	0	0	1
1	192328294	192328608	1	shRunx3	0	0	0	0	0	1
1	192364851	192365117	1	terminal	0	0	1	0	0	0
1	192367150	192367444	1	shCd19	0	0	0	0	1	0
1	192416777	192416980	1	shRunx3	0	0	0	0	0	1
1	192422301	192422623	1	late	0	1	0	0	0	0
1	192432140	192432351	1	shCd19	0	0	0	0	1	0
1	192435699	192435958	1	shCd19	0	0	0	0	1	0
1	192512632	192512861	1	shCd19	0	0	0	0	1	0
1	192515528	192515756	1	shCd19	0	0	0	0	1	0
1	192584936	192585143	1	shRunx3	0	0	0	0	0	1
1	192603770	192604137	1	late	0	1	0	0	0	0
1	192616504	192616781	1	shCd19	0	0	0	0	1	0
1	192663327	192663672	1	shCd19	0	0	0	0	1	0
1	192677423	192677669	1	shRunx3	0	0	0	0	0	1
1	192867537	192867946	1	late	0	1	0	0	0	0
1	192873744	192874062	1	shCd19	0	0	0	0	1	0
1	192900335	192900540	1	shRunx3	0	0	0	0	0	1
1	193018413	193018707	1	shRunx3	0	0	0	0	0	1
1	193024384	193024697	1	late	0	1	0	0	0	0
1	193058202	193058407	1	shRunx3	0	0	0	0	0	1
1	193111029	193111488	1	shRunx3	0	0	0	0	0	1
1	193113373	193113826	1	shRunx3	0	0	0	0	0	1
1	193173185	193173504	1	shRunx3	0	0	0	0	0	1
1	193200762	193201539	1	shCd19	0	0	0	0	1	0
1	193274738	193275039	1	terminal	0	0	1	0	0	0
1	193329128	193329323	1	shCd19	0	0	0	0	1	0
1	193338297	193338546	1	shCd19	0	0	0	0	1	0
1	193464968	193465218	1	shCd19	0	0	0	0	1	0
1	193472909	193473114	1	shRunx3	0	0	0	0	0	1
1	193503097	193503306	1	shCd19	0	0	0	0	1	0
1	193546887	193547246	1	shCd19	0	0	0	0	1	0
1	193566545	193566776	1	shCd19	0	0	0	0	1	0
1	193617237	193617608	1	shRunx3	0	0	0	0	0	1
1	193622850	193623196	1	shRunx3	0	0	0	0	0	1
1	193648474	193648889	1	shCd19	0	0	0	0	1	0
1	193682410	193682628	1	shCd19	0	0	0	0	1	0
1	193755270	193755539	1	terminal	0	0	1	0	0	0
1	193780540	193781172	1	shCd19	0	0	0	0	1	0
1	193871742	193872082	1	shRunx3	0	0	0	0	0	1
1	193892461	193892656	1	shCd19	0	0	0	0	1	0
1	194022066	194022305	1	shRunx3	0	0	0	0	0	1
1	194092046	194092323	1	shCd19	0	0	0	0	1	0
1	194244674	194244888	1	shRunx3	0	0	0	0	0	1
1	194245445	194245656	1	shRunx3	0	0	0	0	0	1
1	194273728	194274060	1	terminal	0	0	1	0	0	0
1	194280139	194280501	1	terminal	0	0	1	0	0	0
1	194317702	194317900	1	shCd19	0	0	0	0	1	0
1	194379657	194379860	1	shCd19	0	0	0	0	1	0
1	194380212	194380536	1	shRunx3	0	0	0	0	0	1
1	194442922	194443403	1	shRunx3	0	0	0	0	0	1
1	194458641	194458987	1	late	0	1	0	0	0	0
1	194483202	194483600	1	shCd19	0	0	0	0	1	0
1	194491617	194491885	1	shCd19	0	0	0	0	1	0
1	194498984	194499186	1	shCd19	0	0	0	0	1	0
1	194627776	194627864	1	terminal	0	0	1	0	0	0
1	194627864	194628059	2	terminal,shRunx3	0	0	1	0	0	1
1	194628059	194628108	1	terminal	0	0	1	0	0	0
1	194639286	194639754	1	shRunx3	0	0	0	0	0	1
1	194701385	194701828	1	terminal	0	0	1	0	0	0
1	194729235	194729598	1	shCd19	0	0	0	0	1	0
1	194747066	194747274	1	shRunx3	0	0	0	0	0	1
1	194762384	194762653	1	terminal	0	0	1	0	0	0
1	194782557	194782834	1	shRunx3	0	0	0	0	0	1
1	194832067	194832304	1	terminal	0	0	1	0	0	0
1	194834364	194834641	1	shRunx3	0	0	0	0	0	1
1	194842313	194842512	1	shRunx3	0	0	0	0	0	1
1	194851985	194852411	1	terminal	0	0	1	0	0	0
1	194880192	194880389	1	shCd19	0	0	0	0	1	0
1	194891412	194891621	1	shCd19	0	0	0	0	1	0
1	194995063	194995291	1	shRunx3	0	0	0	0	0	1
1	195036238	195036475	1	terminal	0	0	1	0	0	0
1	195042170	195042556	1	shRunx3	0	0	0	0	0	1
1	195098996	195099380	1	shRunx3	0	0	0	0	0	1
1	195120417	195120766	1	shCd19	0	0	0	0	1	0
1	195171541	195171864	1	shRunx3	0	0	0	0	0	1
10	3142285	3142475	1	shRunx3	0	0	0	0	0	1
10	3180869	3181112	1	memory	0	0	0	1	0	0
10	3203701	3204021	1	shRunx3	0	0	0	0	0	1
10	3207407	3207727	1	shRunx3	0	0	0	0	0	1
10	3387270	3387475	1	shRunx3	0	0	0	0	0	1
10	3429884	3430192	1	shCd19	0	0	0	0	1	0
10	3463806	3464035	1	shRunx3	0	0	0	0	0	1
10	3523998	3524418	1	shCd19	0	0	0	0	1	0
10	3737324	3737555	1	shRunx3	0	0	0	0	0	1
10	3752878	3753291	1	shRunx3	0	0	0	0	0	1
10	3756820	3757044	1	shCd19	0	0	0	0	1	0
10	3767859	3768094	1	shRunx3	0	0	0	0	0	1
10	3794290	3794640	1	memory	0	0	0	1	0	0
10	3865913	3866118	1	shRunx3	0	0	0	0	0	1
10	3919711	3919909	1	shCd19	0	0	0	0	1	0
10	3925372	3925719	1	shCd19	0	0	0	0	1	0
10	3938182	3938449	1	shCd19	0	0	0	0	1	0
10	3946848	3947079	1	shCd19	0	0	0	0	1	0
10	3972106	3972328	1	shCd19	0	0	0	0	1	0
10	4164977	4165287	1	shRunx3	0	0	0	0	0	1
10	4219449	4219735	1	shCd19	0	0	0	0	1	0
10	4233099	4233467	1	shCd19	0	0	0	0	1	0
10	4256786	4257044	1	shCd19	0	0	0	0	1	0
10	4292857	4293088	1	shCd19	0	0	0	0	1	0
10	4311739	4311972	1	memory	0	0	0	1	0	0
10	4352899	4353165	1	shRunx3	0	0	0	0	0	1
10	4379453	4379809	1	terminal	0	0	1	0	0	0
10	4419050	4419332	1	shCd19	0	0	0	0	1	0
10	4421672	4421893	1	shRunx3	0	0	0	0	0	1
10	4469308	4469715	1	shCd19	0	0	0	0	1	0
10	4484529	4484728	1	shRunx3	0	0	0	0	0	1
10	4497339	4497776	1	shRunx3	0	0	0	0	0	1
10	4628810	4629011	1	shCd19	0	0	0	0	1	0
10	4640765	4641059	1	shRunx3	0	0	0	0	0	1
10	4652727	4653168	1	terminal	0	0	1	0	0	0
10	4667777	4667985	1	shRunx3	0	0	0	0	0	1
10	4676449	4676648	1	shCd19	0	0	0	0	1	0
10	4683274	4683646	1	terminal	0	0	1	0	0	0
10	4695853	4696114	1	shCd19	0	0	0	0	1	0
10	4735906	4736102	1	shRunx3	0	0	0	0	0	1
10	4839906	4840121	1	shRunx3	0	0	0	0	0	1
10	4857365	4857820	1	terminal	0	0	1	0	0	0
10	4944452	4944722	1	shCd19	0	0	0	0	1	0
10	4951095	4951370	1	terminal	0	0	1	0	0	0
10	5106334	5106559	1	shCd19	0	0	0	0	1	0
10	5126219	5126452	1	terminal	0	0	1	0	0	0
10	5162540	5162746	1	shCd19	0	0	0	0	1	0
10	5213775	5214028	1	shRunx3	0	0	0	0	0	1
10	5216930	5217206	1	shRunx3	0	0	0	0	0	1
10	5224760	5225074	1	shRunx3	0	0	0	0	0	1
10	5246639	5246881	1	terminal	0	0	1	0	0	0
10	5263835	5264104	1	memory	0	0	0	1	0	0
10	5266503	5266729	1	shCd19	0	0	0	0	1	0
10	5272514	5272734	1	shRunx3	0	0	0	0	0	1
10	5280370	5280714	1	shCd19	0	0	0	0	1	0
10	5287456	5287678	1	shCd19	0	0	0	0	1	0
10	5386417	5386653	1	shCd19	0	0	0	0	1	0
10	5405298	5405663	1	shCd19	0	0	0	0	1	0
10	5426102	5426464	1	shRunx3	0	0	0	0	0	1
10	5450205	5450472	1	shCd19	0	0	0	0	1	0
10	5467568	5467780	1	shRunx3	0	0	0	0	0	1
10	5483993	5484376	1	late	0	1	0	0	0	0
10	5514622	5514830	1	shRunx3	0	0	0	0	0	1
10	5515408	5515854	1	shCd19	0	0	0	0	1	0
10	5556396	5556717	1	late	0	1	0	0	0	0
10	5652676	5652896	1	shCd19	0	0	0	0	1	0
10	5690210	5690456	1	shCd19	0	0	0	0	1	0
10	5712661	5712931	1	shCd19	0	0	0	0	1	0
10	5732526	5732934	1	shCd19	0	0	0	0	1	0
10	5757915	5758541	1	terminal	0	0	1	0	0	0
10	5760628	5760820	1	shRunx3	0	0	0	0	0	1
