chrom	start	end	num	list	early_Runx1	early_Runx3	late_Runx1	late_Runx3	terminal_Runx1	terminal_Runx3	memory_Runx1	memory_Runx3	shCd19_Runx1	shCd19_Runx3	shRunx3_Runx1	shRunx3_Runx3
13	15571317	15571525	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	15602026	15602225	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	15620430	15621164	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	15631194	15631416	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	15634843	15635085	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	15649671	15649886	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	15663316	15663526	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	15665060	15665582	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	15672379	15672583	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	15673308	15673704	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	15701593	15701899	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	15721313	15721507	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	15721962	15722167	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	15726726	15726936	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	15745911	15746136	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	15768325	15768785	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	15807272	15807468	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	15822644	15822946	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	15831227	15831440	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	15849153	15849569	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	15931096	15931425	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	15931823	15932235	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	15936157	15936591	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	16017221	16017528	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
13	16072118	16072373	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	16072747	16073116	1	late_Runx3	0	0	0	1	0	0	0	0	0	0	0	0
13	16073231	16073429	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	16098370	16098615	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	16098873	16099351	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	16104953	16105195	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	16108243	16108866	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
13	16124122	16124528	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
13	16128659	16128870	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	16157190	16157487	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
13	16158633	16158906	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
13	16161591	16161860	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	16171426	16171778	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	16180580	16181001	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	16182688	16182946	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	16194422	16194845	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
13	16217660	16218008	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	16219720	16219926	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	16228714	16228935	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	16232570	16233101	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
13	16335301	16335650	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
13	16341193	16341501	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
13	16348332	16348622	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	16361707	16362011	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	16381478	16381721	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	16402253	16402511	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	16467572	16467790	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	16493917	16494212	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	16528045	16528365	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
13	16543032	16543269	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	16550286	16550705	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
13	16568607	16568830	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	16577564	16577816	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	16586982	16587333	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	16669301	16669596	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	16676182	16676380	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	16707451	16707866	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
13	16724773	16725120	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	16738554	16738794	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
13	16745988	16746204	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	16821701	16821928	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	16825708	16825947	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	16858570	16859047	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
13	16932127	16932767	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
13	16946520	16947280	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	16982113	16982448	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
13	16983278	16983521	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
13	17017899	17018100	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	17085340	17085546	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	17098837	17099043	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	17106975	17107232	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	17125312	17125576	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
13	17144519	17144735	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	17153689	17153983	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
13	17175553	17176083	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	17211536	17211773	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	17246835	17247083	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	17259924	17260563	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	17263314	17263689	1	late_Runx3	0	0	0	1	0	0	0	0	0	0	0	0
13	17305436	17305640	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	17309338	17309603	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	17325061	17325281	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	17342905	17343203	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	17354773	17355043	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
13	17370838	17371082	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
13	17421672	17421899	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	17424577	17424882	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
13	17430166	17430422	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	17438047	17438246	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	17457856	17458069	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	17471912	17472288	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	17475412	17475635	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	17481593	17481916	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	17495064	17495300	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	17495570	17495897	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	17503375	17503588	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	17535348	17535570	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	17542600	17543026	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	17597727	17597931	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	17615236	17615557	1	late_Runx3	0	0	0	1	0	0	0	0	0	0	0	0
13	17635408	17635703	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	17678244	17678634	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
13	17694952	17695158	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	17695158	17695355	2	shCd19_Runx3,shRunx3_Runx3	0	0	0	0	0	0	0	0	0	1	0	1
13	17695355	17695402	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	17735565	17735841	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	17745535	17745748	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	17749310	17749642	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
13	17753830	17754061	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
13	17765286	17765626	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	17796096	17796317	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	17805506	17805824	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	17820104	17820610	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	17850109	17850313	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	17881269	17881494	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	17894943	17895134	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	17931819	17932092	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	17947578	17947910	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	17975648	17975787	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	17975787	17976034	2	terminal_Runx3,shCd19_Runx1	0	0	0	0	0	1	0	0	1	0	0	0
13	17976034	17976108	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	18010130	18010447	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
13	18022097	18022298	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	18030060	18030410	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	18033133	18033353	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	18042431	18042749	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	18054751	18054956	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	18062596	18062891	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	18074314	18074963	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	18092651	18092853	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	18101539	18102020	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	18133466	18133716	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	18136010	18136311	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	18162396	18162874	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
13	18165372	18165642	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	18172330	18172510	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	18172510	18172772	2	shCd19_Runx3,shRunx3_Runx3	0	0	0	0	0	0	0	0	0	1	0	1
13	18172772	18173091	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	18182823	18183020	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	18189419	18189677	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	18199306	18199846	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	18224646	18225018	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	18257071	18257262	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	18311157	18311374	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	18327883	18328125	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
13	18357157	18357460	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	18391661	18391861	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	18394151	18394569	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	18395880	18396450	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	18420043	18420330	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	18442889	18443183	1	early_Runx3	0	1	0	0	0	0	0	0	0	0	0	0
13	18449391	18449689	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	18451320	18451587	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	18472313	18473196	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
13	18511501	18511716	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	18512965	18513272	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	18513791	18514075	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	18518166	18518436	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	18523533	18523810	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
13	18553231	18553425	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	18560532	18560799	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
13	18568414	18568653	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
13	18573892	18574179	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	18585410	18585996	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	18600675	18600875	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	18607113	18607450	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	18620891	18621114	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	18632410	18632615	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	18637456	18637706	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	18651139	18651469	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
13	18660001	18660202	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	18661869	18662475	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	18683107	18683372	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	18693756	18694122	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	18698655	18699082	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	18700608	18701035	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	18730639	18730926	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
13	18734404	18734617	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	18741164	18741498	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	18755556	18755784	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	18756577	18756767	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	18760789	18761344	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	18794326	18794579	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	18794921	18795336	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	18820065	18820291	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	18837801	18838020	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	18874232	18874467	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	18875931	18876129	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	18912700	18912930	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	19000986	19001200	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	19032124	19032433	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	19056771	19056980	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	19061766	19061964	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	19076608	19076808	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	19126290	19126802	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	19138232	19138669	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	19148006	19148277	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	19162397	19162722	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	19163557	19163758	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	19251032	19251292	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
13	19277141	19277466	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	19290194	19290407	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	19311593	19311862	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	19313799	19314094	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
13	19330788	19330992	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	19356264	19356707	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	19382008	19382199	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	19395575	19396083	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	19425255	19425523	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	19466705	19467201	1	early_Runx3	0	1	0	0	0	0	0	0	0	0	0	0
13	19477854	19478100	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	19478664	19479029	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	19493541	19493739	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	19506463	19506716	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	19528711	19528977	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	19559921	19560168	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
13	19588864	19589094	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	19597067	19597272	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	19601109	19601381	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	19615616	19616292	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	19616945	19617167	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	19636929	19637393	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
13	19673258	19673480	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	19687882	19688128	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	19746018	19746292	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	19783532	19783918	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	19794591	19795007	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	19818588	19818853	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	19819181	19819453	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
13	19824052	19824248	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	19854872	19855101	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	19949275	19949878	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
13	19951806	19952165	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
13	19953476	19953871	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	19973542	19973825	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	19990057	19990273	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	19999711	20000054	1	early_Runx3	0	1	0	0	0	0	0	0	0	0	0	0
13	20001905	20002143	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	20024513	20024750	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20054385	20054635	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
13	20067285	20067617	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20083203	20083457	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20091466	20091934	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20092416	20092425	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20092425	20092665	2	shCd19_Runx3,shRunx3_Runx3	0	0	0	0	0	0	0	0	0	1	0	1
13	20092665	20092696	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	20093219	20093517	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	20101473	20101836	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
13	20112206	20112569	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20116950	20117155	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	20118154	20118473	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	20136742	20136963	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	20141075	20141279	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20147955	20148217	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20159297	20159628	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20171923	20172335	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20177817	20178091	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
13	20184163	20184575	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20184881	20184968	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	20184968	20185167	2	shCd19_Runx3,shRunx3_Runx1	0	0	0	0	0	0	0	0	0	1	1	0
13	20185167	20185242	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20188457	20188657	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	20216053	20216465	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
13	20247655	20248038	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20274970	20275485	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
13	20292430	20292757	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
13	20306471	20306885	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
13	20318297	20318612	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
13	20330012	20330250	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20356506	20356703	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20370721	20371169	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20382422	20382633	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20446727	20447072	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	20461212	20461550	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	20500975	20501215	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	20502501	20502725	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	20511856	20512191	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20515480	20515720	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20525969	20526207	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20529467	20529666	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20539221	20539627	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20540637	20540857	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	20547699	20548058	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
13	20574363	20574642	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	20591576	20591801	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20600947	20601204	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	20608950	20609333	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20615117	20615593	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	20618005	20618217	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20624821	20625027	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20635434	20635661	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	20640121	20640370	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20644468	20644689	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
13	20647245	20647493	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
13	20702712	20702941	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
13	20722381	20722632	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
